,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1393,Oistins,BB,13.0667,-59.5333,77.09,83,40,5.75,scattered clouds
1394,Grua,NO,60.2667,10.6667,39.52,88,100,3.38,overcast clouds
1395,Rovinj,HR,45.08,13.64,44.51,48,22,5.66,few clouds
1396,Kaikalur,IN,16.5667,81.2,88.02,60,94,8.93,overcast clouds
1397,Baile Tusnad,RO,46.15,25.85,31.89,83,69,2.42,broken clouds
1398,Bartica,GY,6.4,-58.6167,77.32,99,78,1.77,broken clouds
1399,Mukhen,RU,48.1,136.1,18.16,93,100,3.06,light snow
1400,Nosy Varika,MG,-20.5833,48.5333,86.43,56,6,14.29,clear sky
1401,Morondava,MG,-20.2833,44.2833,83.97,70,41,6.96,scattered clouds
1402,Lepe,ES,37.2548,-7.2043,41.11,82,0,5.59,clear sky
1403,Punta Alta,AR,-38.8759,-62.0736,73.42,29,6,20.94,clear sky
1404,Houma,US,29.5958,-90.7195,46.4,89,0,6.13,clear sky
1405,Progreso,MX,21.2833,-89.6667,68.11,67,3,9.26,clear sky
1406,Soverato,IT,38.685,16.5499,60.71,80,14,1.79,few clouds
1407,Stornoway,GB,58.2093,-6.3865,43.93,87,40,5.01,scattered clouds
1408,Uryupinsk,RU,50.8047,42.0138,21.61,58,0,4.63,clear sky
1409,Bure,ET,10.7,37.0667,68.92,44,79,3.89,broken clouds
1410,Muhoroni,KE,-0.1541,35.1988,80.96,37,10,3.89,clear sky
1411,Bantry,IE,51.6833,-9.45,36.88,81,100,6.02,overcast clouds
1412,Saint Paul,US,44.9444,-93.0933,52.29,62,1,3.0,clear sky
1413,Port Moresby,PG,-9.4431,147.1797,83.19,76,39,4.45,scattered clouds
1414,Bonthe,SL,7.5264,-12.505,78.53,81,39,1.88,scattered clouds
1415,Santa Rosa,PH,14.3122,121.1114,90.1,60,62,15.57,broken clouds
1416,Barreiras,BR,-12.1528,-44.99,68.85,98,90,1.7,overcast clouds
1417,Sistranda,NO,63.7256,8.834,39.9,84,100,23.11,light rain
1418,Republic,US,37.12,-93.4802,49.98,66,1,3.0,clear sky
1419,Ouadda,CF,8.0777,22.4007,79.88,26,2,7.36,clear sky
1420,Sisimiut,GL,66.9395,-53.6735,32.97,98,100,33.71,light snow
1421,Venustiano Carranza,MX,19.43,-99.0992,59.14,66,1,5.01,clear sky
1422,Eyl,SO,7.9803,49.8164,89.53,40,42,11.59,scattered clouds
1423,Almirante,PA,9.3,-82.4,76.89,86,100,4.56,overcast clouds
1424,Kaoma,ZM,-14.7833,24.8,82.47,47,51,3.94,broken clouds
1425,Kamaishi,JP,39.2667,141.8833,38.35,83,33,7.72,scattered clouds
1426,Mananara,MG,-16.1667,49.7667,84.47,58,39,5.73,scattered clouds
1427,Mirnyy,RU,62.5353,113.9611,-9.74,97,99,3.67,overcast clouds
1428,Abu Samrah,SY,35.3029,37.1841,61.93,46,100,4.41,overcast clouds
1429,Madona,LV,56.8533,26.217,35.04,91,100,14.47,overcast clouds
1430,Kenda,IN,23.2,86.5333,81.55,30,0,4.34,clear sky
1431,Huicheng,CN,23.0385,116.2899,71.55,50,0,10.92,clear sky
1432,Tevaitoa,PF,-16.7833,-151.5,80.56,75,15,5.66,few clouds
1433,Ikongo,MG,-21.8833,47.4333,95.4,36,51,1.57,broken clouds
1434,Beaver Dam,US,43.4578,-88.8373,38.35,67,1,3.0,clear sky
1435,Vao,NC,-22.6667,167.4833,74.25,77,100,14.18,overcast clouds
1436,Karla,EE,59.3723,24.9275,43.05,77,75,14.97,broken clouds
1437,Pilar,BR,-9.5972,-35.9567,73.33,76,74,9.24,broken clouds
1438,Hillsboro,US,45.5229,-122.9898,44.19,95,100,2.53,overcast clouds
1439,Balkanabat,TM,39.5108,54.3671,62.44,43,0,5.55,clear sky
1440,Javanrud,IR,34.7961,46.5172,44.24,53,6,2.15,clear sky
1441,Banda Aceh,ID,5.5577,95.3222,83.57,76,100,6.64,overcast clouds
1442,Abu Dhabi,AE,24.4667,54.3667,86.11,68,0,12.66,clear sky
1443,Keningau,MY,5.3378,116.1602,83.75,69,74,1.36,broken clouds
1444,Casablanca,MA,33.5928,-7.6192,53.94,100,75,4.61,broken clouds
1445,Ban Pong,TH,13.8163,99.8774,83.82,75,99,7.34,overcast clouds
1446,Xingyi,CN,24.1877,102.817,49.41,87,100,2.62,overcast clouds
1447,Coihaique,CL,-45.5752,-72.0662,54.21,82,90,6.91,light rain
1448,Merrill,US,45.1805,-89.6835,37.17,60,1,4.61,clear sky
1449,Gombe,NG,10.2897,11.1673,80.29,23,33,7.38,scattered clouds
1450,Concordia,AR,-31.393,-58.0209,57.76,58,0,7.29,clear sky
1451,Jumla,NP,29.2747,82.1838,60.4,22,0,6.71,clear sky
1452,Rio Cuarto,AR,-33.1307,-64.3499,67.68,49,0,15.3,clear sky
1453,Birao,CF,10.2849,22.7882,78.73,16,5,11.5,clear sky
1454,Sainte-Adele,CA,45.9501,-74.1325,21.63,89,2,3.02,clear sky
1455,Chara,RU,56.9064,118.2631,-10.88,95,51,0.25,broken clouds
1456,Ndungu,TZ,-4.3667,38.05,86.47,52,8,4.05,clear sky
1457,Whitianga,NZ,-36.8333,175.7,64.02,86,46,6.06,scattered clouds
1458,Rasuceni,RO,44.0917,25.6639,40.12,77,100,7.94,overcast clouds
1459,Itimadpur,IN,27.25,78.2,78.39,20,0,2.04,clear sky
1460,Roald,NO,62.5833,6.1333,48.34,87,75,17.27,shower rain
1461,Nadvoitsy,RU,63.8667,34.3167,29.84,97,100,10.31,snow
1462,Erenhot,CN,43.6475,111.9767,30.36,47,6,12.73,clear sky
1463,Parati,BR,-23.2178,-44.7131,69.26,77,100,3.24,overcast clouds
1464,Coromandel,BR,-18.4733,-47.2003,67.73,64,23,3.33,few clouds
1465,Jaguey Grande,CU,22.5269,-81.1286,57.85,79,0,5.14,clear sky
1466,Rodrigues Alves,BR,-7.738,-72.6509,71.31,96,100,0.34,overcast clouds
1467,Volzhskiy,RU,48.7858,44.7797,27.91,46,100,9.26,light snow
1468,Kemin,KG,42.7846,75.6892,48.63,58,0,6.73,clear sky
1469,Kirovskaya,RU,46.9748,40.0402,31.93,72,100,10.49,overcast clouds
1470,Pucallpa,PE,-8.3791,-74.5539,71.67,100,100,0.63,light rain
1471,Iaciara,BR,-14.0958,-46.6317,67.03,95,100,1.63,overcast clouds
1472,Nchelenge,ZM,-9.3451,28.734,77.27,68,86,3.98,overcast clouds
1473,Cristalina,BR,-16.7686,-47.6136,63.39,76,82,1.36,broken clouds
1474,Dunbar,US,38.3606,-81.7374,26.55,82,1,0.0,clear sky
1475,Xam Nua,LA,20.4197,104.0439,68.38,57,64,4.12,broken clouds
1476,Nyuzen,JP,36.9333,137.5,48.11,72,100,24.05,overcast clouds
1477,Oktyabrskiy,RU,54.4815,53.471,8.65,95,78,4.81,broken clouds
1478,Bay Roberts,CA,47.5999,-53.2648,46.06,87,100,7.0,overcast clouds
1479,Baleshwar,IN,21.4942,86.9317,84.88,43,7,5.73,clear sky
1480,Kenora,CA,49.8167,-94.4337,28.38,93,90,10.36,overcast clouds
1481,Abha,SA,18.2164,42.5053,64.65,19,0,6.91,clear sky
1482,Lockhart,US,28.6194,-81.4426,50.74,78,0,1.99,clear sky
1483,Zarichne,UA,51.8126,26.129,32.86,92,26,7.74,scattered clouds
1484,Sirnak,TR,37.5228,42.4594,44.67,48,100,1.34,overcast clouds
1485,Jinchang,CN,38.4953,102.1739,47.25,13,0,2.39,clear sky
1486,Omsukchan,RU,62.5333,155.8,-10.16,100,100,3.13,overcast clouds
1487,Lano,NG,10.1725,11.4715,81.3,25,60,4.14,broken clouds
1488,Karasjok,NO,69.4719,25.5112,12.31,100,97,4.27,overcast clouds
1489,Tiznit,MA,29.5833,-9.5,56.3,97,89,5.55,overcast clouds
1490,Kargopol,RU,61.5071,38.9456,26.89,87,100,10.89,overcast clouds
1491,Porbandar,IN,21.6422,69.6093,89.58,22,5,10.36,clear sky
1492,Karlskoga,SE,59.3267,14.5239,40.32,94,11,5.14,few clouds
1493,Manta,EC,-0.95,-80.7333,73.18,83,90,8.05,overcast clouds
1494,Belgrade,RS,44.804,20.4651,38.53,89,40,3.44,mist
1495,Segezha,RU,63.7415,34.3222,30.38,96,100,14.0,snow
1496,Markova,UA,48.6758,24.4138,35.19,80,37,3.29,scattered clouds
1497,Shingu,JP,33.7333,135.9833,54.59,61,8,8.19,clear sky
1498,Portmore,JM,17.9702,-76.8672,78.76,84,20,11.5,few clouds
1499,Lebowakgomo,ZA,-24.2,29.5,63.5,53,0,6.62,clear sky
1500,Huanren,CN,41.2647,125.3667,30.67,40,96,1.25,overcast clouds
1501,Newark,US,40.7357,-74.1724,33.75,63,1,1.99,clear sky
1502,Tacoronte,ES,28.4769,-16.4102,66.22,80,0,3.0,clear sky
1503,Valentin Gomez Farias,MX,28.2167,-106.5833,49.73,57,93,5.61,overcast clouds
1504,Manavalakurichi,IN,8.1333,77.3,84.29,82,100,1.66,moderate rain
1505,Tamandare,BR,-8.7597,-35.1047,77.56,79,80,6.8,broken clouds
1506,Capuluan,PH,13.8147,122.5181,82.29,80,100,11.03,overcast clouds
1507,Amboasary,MG,-25.0333,46.3833,85.84,36,44,15.52,scattered clouds
1508,Eisenberg,DE,50.9667,11.9,41.32,92,22,1.41,few clouds
1509,Nijar,ES,36.9665,-2.206,47.84,46,0,6.91,clear sky
1510,Vilcun,CL,-38.65,-72.2333,48.94,98,5,1.07,clear sky
1511,Beterou,BJ,9.1992,2.2586,80.13,72,99,4.45,overcast clouds
1512,Helong,CN,42.5397,128.9972,21.2,49,11,11.32,few clouds
1513,Gueret,FR,46.1667,1.8667,39.83,88,16,3.13,few clouds
1514,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.56,80,89,7.43,overcast clouds
1515,Wertheim,DE,49.7575,9.5094,37.22,93,6,2.04,clear sky
1516,Pozo Colorado,PY,-23.4923,-58.7972,73.54,79,100,3.78,moderate rain
1517,Koidu,SL,8.4167,-10.8333,74.61,79,38,0.81,scattered clouds
1518,Annau,TM,37.8876,58.516,63.9,36,0,6.91,clear sky
1519,Shu,KZ,43.5983,73.7614,55.98,29,51,3.49,broken clouds
1520,Atambua,ID,-9.1061,124.8925,81.55,72,100,1.41,overcast clouds
1521,Mosquera,CO,4.7059,-74.2302,53.69,94,97,2.3,fog
1522,Beisfjord,NO,68.3751,17.5988,26.65,96,95,1.95,light snow
1523,Zarate,AR,-34.0981,-59.0286,64.94,45,0,5.93,clear sky
1524,Elizabeth City,US,36.2946,-76.2511,41.05,58,0,6.93,clear sky
1525,Jiangdu,CN,32.4286,119.5574,61.9,27,0,9.46,clear sky
1526,Neepawa,CA,50.2289,-99.4664,25.81,90,100,15.35,overcast clouds
1527,Bulawayo,ZW,-20.15,28.5833,84.2,29,1,2.04,clear sky
1528,Formosa,AR,-26.1775,-58.1781,71.58,88,0,2.3,clear sky
1529,Kandava,LV,57.0409,22.7747,39.4,93,73,12.95,broken clouds
1530,Mersing,MY,2.4312,103.8405,78.71,94,40,0.0,light rain
1531,Nazarovo,RU,56.0064,90.3914,24.26,82,96,15.12,overcast clouds
1532,Catende,BR,-8.6667,-35.7167,75.87,73,99,5.73,overcast clouds
1533,Vaihingen,DE,48.7314,9.1097,33.21,89,20,2.3,few clouds
1534,Bundaberg,AU,-24.85,152.35,79.21,82,75,5.99,broken clouds
1535,Gazojak,TM,41.1875,61.4036,60.03,28,1,9.4,clear sky
1536,La Tuque,CA,47.4334,-72.7824,21.45,79,11,4.61,few clouds
1537,Nyborg,DK,55.3127,10.7896,47.12,81,91,11.63,overcast clouds
1538,Staraya Russa,RU,57.9944,31.3608,34.47,83,100,16.87,overcast clouds
1539,Sao Miguel,BR,-5.4667,-35.3667,77.32,83,92,9.19,overcast clouds
1540,Villa Maria,AR,-32.4075,-63.2402,65.84,48,4,8.86,clear sky
1541,Lakes Entrance,AU,-37.8811,147.981,63.21,93,100,0.07,moderate rain
1542,Hefei,CN,31.8639,117.2808,66.22,22,0,11.18,clear sky
1543,Hazorasp,UZ,41.3194,61.0742,55.24,30,0,9.13,clear sky
1544,Alekseyevsk,RU,57.8406,108.3492,16.0,98,95,3.4,overcast clouds
1545,Rognedino,RU,53.8015,33.5576,26.02,84,97,13.85,overcast clouds
1546,Asino,RU,56.9979,86.1452,22.91,87,100,15.79,overcast clouds
1547,Zaozerne,UA,45.1582,33.2787,46.94,61,14,5.5,few clouds
1548,Kropotkin,RU,45.4375,40.5756,39.92,78,100,6.98,overcast clouds
1549,Takahata,JP,38.0025,140.1911,42.03,93,100,18.5,overcast clouds
1550,Kampene,CD,-3.6,26.6667,85.14,54,84,0.51,broken clouds
1551,Dakar,SN,14.6937,-17.4441,75.33,100,99,0.0,overcast clouds
1552,Tazovskiy,RU,67.4667,78.7,5.68,95,98,9.98,overcast clouds
1553,Beruwala,LK,6.4788,79.9828,81.72,75,100,3.44,overcast clouds
1554,Luau,AO,-10.7073,22.2247,76.96,62,98,4.36,overcast clouds
1555,Cozumel,MX,20.5083,-86.9458,72.95,86,0,10.76,clear sky
1556,Homer,US,59.6425,-151.5483,17.76,80,20,6.91,few clouds
1557,Pokhara,NP,28.2333,83.9833,65.98,67,68,3.58,broken clouds
1558,Fuerte Olimpo,PY,-21.0415,-57.8738,73.65,93,100,4.9,overcast clouds
1559,Charagua,BO,-19.8,-63.2167,67.87,96,100,3.85,overcast clouds
1560,Yarada,IN,17.65,83.2667,88.12,62,20,9.22,few clouds
1561,Anaco,VE,9.4389,-64.4728,72.01,93,99,5.48,overcast clouds
1562,Tromso,NO,69.6496,18.957,26.62,74,75,3.44,light shower snow
1563,Zavallya,UA,48.2135,30.0156,39.11,65,100,4.5,overcast clouds
1564,Mikuni,JP,36.2171,136.1519,46.31,61,100,15.55,overcast clouds
1565,Arcachon,FR,44.5875,-1.0519,47.41,87,75,8.05,broken clouds
1566,Fiumicino,IT,41.7675,12.2291,57.07,72,0,9.22,clear sky
1567,Douglas,US,41.3,-96.167,55.98,54,1,5.01,clear sky
1568,San Martin,AR,-33.081,-68.4681,72.14,60,0,5.01,clear sky
1569,Skagen,DK,57.7209,10.5839,48.45,82,25,26.26,scattered clouds
1570,Banyo,CM,6.75,11.8167,78.37,31,100,3.06,overcast clouds
1571,Naryan-Mar,RU,67.6713,53.087,10.69,91,100,7.38,overcast clouds
1572,Statesboro,US,32.4488,-81.7832,35.47,100,1,0.0,clear sky
1573,Wuchang,CN,44.9143,127.15,13.15,84,100,11.16,overcast clouds
1574,Mulgund,IN,15.25,75.5333,78.44,59,39,11.99,scattered clouds
1575,Aldan,RU,58.6031,125.3894,-13.27,99,100,1.99,overcast clouds
1576,Yuzhno-Kurilsk,RU,44.0306,145.8556,38.35,60,100,18.12,overcast clouds
1577,Hudson Bay,CA,52.85,-102.3842,-2.72,95,72,4.72,broken clouds
1578,Xingcheng,CN,40.6167,120.7167,39.99,41,0,3.67,clear sky
1579,Panormos,GR,35.4182,24.6909,69.66,71,17,7.94,few clouds
1580,Belton,US,38.812,-94.5319,54.99,60,1,8.01,clear sky
1581,Athabasca,CA,54.7169,-113.2854,1.09,95,82,4.5,broken clouds
1582,Whakatane,NZ,-37.9585,176.9854,61.77,74,27,1.45,scattered clouds
1583,Pierre,US,44.3683,-100.351,40.12,65,1,17.27,clear sky
1584,Takoradi,GH,4.8845,-1.7554,82.11,76,45,4.32,scattered clouds
1585,Chilliwack,CA,49.1747,-121.9443,44.83,87,70,2.3,broken clouds
1586,Mandiana,GN,10.6333,-8.6833,74.1,29,12,3.4,few clouds
1587,Chifeng,CN,42.2683,118.9636,32.34,44,0,7.45,clear sky
1588,Abbeville,FR,50.1,1.8333,42.76,94,4,4.12,clear sky
1589,Ndago,TZ,-4.6,34.35,86.79,27,94,2.75,overcast clouds
1590,Mzimba,MW,-11.9,33.6,91.67,22,23,2.46,few clouds
1591,Napier,NZ,-39.4833,176.9167,57.27,66,2,1.99,clear sky
1592,Amga,RU,60.8953,131.9608,-17.61,99,91,1.92,overcast clouds
1593,Todos Santos,MX,23.45,-110.2167,73.0,86,100,4.12,overcast clouds
1594,Drovyanaya,RU,51.5833,113.0333,6.31,90,99,0.69,overcast clouds
1595,Dwarka,IN,22.2394,68.9678,81.86,45,6,8.08,clear sky
1596,Nemuro,JP,43.3236,145.575,36.03,57,62,25.61,broken clouds
1597,Nilakkottai,IN,10.1648,77.8529,81.34,63,100,6.49,overcast clouds
1598,Makasar,ID,-5.14,119.4221,89.65,66,20,10.36,few clouds
1599,Sovetskaya,RU,44.7769,41.1722,31.66,100,100,4.68,overcast clouds
1600,Campos Belos,BR,-13.0367,-46.7717,67.26,96,76,1.34,broken clouds
1601,Jiazi,CN,22.8779,116.067,68.29,54,0,14.0,clear sky
1602,Ostersund,SE,63.1792,14.6357,36.05,87,0,9.22,clear sky
1603,Ust-Dzheguta,RU,44.0834,41.9763,35.28,100,100,4.12,light rain
1604,Lianran,CN,24.9227,102.485,46.94,77,91,2.71,overcast clouds
1605,Roebourne,AU,-20.7833,117.1333,88.84,35,98,15.12,overcast clouds
1606,Mildura,AU,-34.2,142.15,71.56,64,75,24.16,moderate rain
1607,Esna,EG,25.2934,32.554,66.22,28,0,7.56,clear sky
1608,Utete,TZ,-7.986,38.758,97.65,36,68,3.67,broken clouds
1609,Bukachacha,RU,52.9833,116.9167,2.59,82,40,2.84,scattered clouds
1610,Vega De Alatorre,MX,20.0333,-96.6333,69.21,86,9,3.06,clear sky
1611,Cranbrook,CA,49.4999,-115.7688,30.04,100,75,4.61,mist
1612,Pembroke,CA,45.8168,-77.1162,13.98,61,2,3.38,clear sky
1613,Dicabisagan,PH,17.0818,122.4157,77.63,90,100,7.36,heavy intensity rain
1614,Cachoeira,BR,-12.6183,-38.9558,73.2,96,100,2.64,overcast clouds
1615,Am Timan,TD,11.0297,20.2827,84.67,15,4,9.64,clear sky
1616,Batesville,US,35.7698,-91.641,48.07,64,1,5.99,clear sky
1617,Umm Lajj,SA,25.0213,37.2685,81.57,35,0,5.17,clear sky
1618,Canutama,BR,-6.5339,-64.3831,72.81,98,100,1.72,overcast clouds
1619,Yuancheng,CN,36.652,107.7896,44.11,26,0,11.43,clear sky
1620,Guiratinga,BR,-16.3494,-53.7583,71.76,93,100,2.42,overcast clouds
1621,Ucluelet,CA,48.9329,-125.5528,38.95,79,93,2.91,overcast clouds
1622,Pinsk,BY,52.1229,26.0951,33.89,93,58,10.58,broken clouds
1623,Atlatlahucan,MX,18.9333,-98.9,66.24,79,61,1.86,broken clouds
1624,Svetlogorsk,BY,52.6333,29.7333,33.67,86,93,9.48,overcast clouds
1625,Kananga,CD,-5.8958,22.4178,74.12,89,100,0.76,moderate rain
1626,Tolaga Bay,NZ,-38.3667,178.3,54.64,74,24,7.78,few clouds
1627,Selma,US,36.5708,-119.6121,48.25,80,52,4.9,broken clouds
1628,Luorong,CN,24.4058,109.6086,61.93,44,73,6.42,broken clouds
1629,Tete,MZ,-16.1564,33.5867,91.49,49,40,10.36,scattered clouds
1630,Onega,RU,63.9061,38.1404,25.43,93,100,9.75,light snow
1631,Chabahar,IR,25.2919,60.643,81.3,61,2,6.93,clear sky
1632,Jiwani,PK,25.05,61.7417,80.89,64,10,8.63,clear sky
1633,San Carlos Del Zulia,VE,9.0,-71.9135,73.6,95,100,2.77,overcast clouds
1634,Leeuwarden,NL,53.2014,5.8086,46.98,91,90,6.91,overcast clouds
1635,Floriano,BR,-6.7669,-43.0225,74.28,80,15,0.43,few clouds
1636,Muyezerskiy,RU,63.9333,31.65,24.94,98,100,4.85,light snow
1637,Nur,PL,52.6683,22.3221,42.78,83,100,11.97,overcast clouds
1638,Matinha,BR,-3.1006,-45.0336,74.8,91,83,2.42,broken clouds
1639,Uvat,RU,59.1433,68.8953,11.77,86,100,7.94,overcast clouds
1640,Ambulu,ID,-8.345,113.6058,83.59,73,99,6.31,light rain
1641,Kano,NG,12.0001,8.5167,71.49,56,55,0.0,broken clouds
1642,Latung,PH,5.5,120.8833,84.85,68,100,4.72,overcast clouds
1643,Bairiki,KI,1.3292,172.9752,80.6,83,40,11.5,scattered clouds
1644,Baza,ES,37.4907,-2.7726,37.74,87,77,8.01,broken clouds
1645,Acopiara,BR,-6.0953,-39.4525,74.39,84,78,5.53,broken clouds
1646,Itaituba,BR,-4.2761,-55.9836,72.99,91,73,1.21,broken clouds
1647,Hailar,CN,49.2,119.7,4.3,82,17,5.06,few clouds
1648,Brigantine,US,39.4101,-74.3646,34.02,71,1,8.05,clear sky
1649,Kibala,TD,9.1104,18.3463,67.95,94,0,6.91,clear sky
1650,General Pico,AR,-35.6566,-63.7568,67.44,52,0,8.77,clear sky
1651,Araouane,ML,18.9048,-3.5265,76.8,38,83,9.08,broken clouds
1652,Pokrovsk,UA,48.282,37.1758,29.34,60,10,6.29,clear sky
1653,Bealanana,MG,-14.55,48.7333,87.6,31,4,5.86,clear sky
1654,Labytnangi,RU,66.6572,66.4183,1.35,93,100,1.83,overcast clouds
1655,Helena,US,46.5927,-112.0361,35.17,86,90,1.01,light snow
1656,Igunga,TZ,-4.2833,33.8833,88.65,27,84,5.59,broken clouds
1657,Xiaoyi,CN,34.6178,109.703,59.59,23,0,4.97,clear sky
1658,Colquiri,BO,-17.4167,-67.1333,38.59,85,100,4.47,light rain
1659,Altamira,BR,-3.2033,-52.2064,72.27,91,92,2.82,overcast clouds
1660,Yermish,RU,54.7678,42.2711,20.66,83,11,10.02,few clouds
1661,Hendrina,ZA,-26.1588,29.7153,66.27,33,1,7.16,clear sky
1662,Skrunda,LV,56.6833,22.0167,44.26,94,76,9.86,broken clouds
1663,Mabaruma,GY,8.2,-59.7833,72.03,99,98,1.81,overcast clouds
1664,Tefe,BR,-3.3542,-64.7114,72.9,98,96,2.77,overcast clouds
1665,Pimentel,PE,-6.8367,-79.9342,64.63,86,100,8.68,overcast clouds
1666,Florence,IT,43.7667,11.25,51.69,61,0,2.3,clear sky
1667,Kpandu,GH,6.9954,0.2931,79.47,80,15,4.79,few clouds
1668,Ouesso,CG,1.6136,16.0517,83.39,66,57,1.07,broken clouds
1669,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,52.38,82,0,4.63,clear sky
1670,Perth,AU,-31.9333,115.8333,82.4,41,0,18.41,clear sky
1671,Troitskoye,RU,52.9821,84.6757,26.24,82,96,11.23,overcast clouds
1672,Manono,CD,-7.3,27.4167,82.0,66,76,3.76,broken clouds
1673,Talaya,RU,61.3833,152.75,-22.41,100,81,0.56,broken clouds
1674,Asfi,MA,32.2994,-9.2372,60.31,59,16,3.22,few clouds
1675,Pangai,TO,-19.8,-174.35,80.94,71,95,4.34,overcast clouds
1676,Batangafo,CF,7.3008,18.2833,87.22,25,2,3.56,clear sky
1677,Sumbawanga,TZ,-7.9667,31.6167,78.6,47,20,5.75,few clouds
1678,Mulchen,CL,-37.7167,-72.2333,51.19,95,0,1.05,clear sky
1679,Jiangmen,CN,22.5833,113.0833,73.98,28,0,5.97,clear sky
1680,Nanchang,CN,28.6833,115.8833,59.56,35,4,2.86,clear sky
1681,Xacmaz,AZ,41.4635,48.806,53.87,58,83,16.75,broken clouds
1682,Ondjiva,AO,-17.0667,15.7333,77.04,23,0,6.91,clear sky
1683,Caconda,AO,-13.7333,15.0667,73.08,52,99,6.78,overcast clouds
1684,Nikolsk,RU,53.7189,46.0712,18.16,94,96,8.37,overcast clouds
1685,Sompeta,IN,18.9333,84.6,83.35,69,35,7.36,scattered clouds
1686,Berlin,DE,52.5244,13.4105,45.09,95,75,7.0,broken clouds
1687,Westerland,DE,54.9079,8.3033,48.22,81,75,12.66,broken clouds
1688,Shubarshi,KZ,48.5872,57.1869,28.69,96,100,12.12,snow
1689,Camopi,GF,3.1655,-52.3158,70.47,99,65,1.14,broken clouds
1690,Ban Nahin,LA,18.2418,104.2122,84.33,40,6,1.77,clear sky
1691,Anito,PH,12.4497,125.2886,80.2,89,96,10.29,moderate rain
1692,Celle,DE,52.6226,10.0805,45.1,97,75,3.44,mist
1693,Doncaster,GB,53.5233,-1.1369,47.25,81,90,5.75,overcast clouds
1694,Tias,ES,28.9611,-13.645,62.28,88,20,3.44,few clouds
1695,Mitsamiouli,KM,-11.3847,43.2844,91.69,43,20,10.36,few clouds
1696,Sosva,RU,59.1766,61.8558,16.75,82,85,7.25,overcast clouds
1697,Farah,AF,32.5,62.5,62.56,45,9,10.38,clear sky
1698,Praia,CV,14.9215,-23.5087,73.94,88,0,10.36,clear sky
1699,Hombourg-Haut,FR,49.1236,6.774,45.1,91,3,7.76,clear sky
1700,Rancho Palos Verdes,US,33.7445,-118.387,61.79,92,100,1.01,overcast clouds
1701,Pocone,BR,-16.2567,-56.6228,74.77,89,100,4.14,overcast clouds
1702,Kabalo,CD,-6.05,26.9167,82.08,68,92,3.02,overcast clouds
1703,Verkhnyaya Inta,RU,65.9811,60.3094,15.6,94,100,17.02,light snow
1704,Morgan City,US,29.6994,-91.2068,42.8,100,1,3.44,clear sky
1705,Kijang,KR,35.2442,129.2139,55.13,44,6,9.73,clear sky
1706,Puerto Leguizamo,CO,-0.1934,-74.7819,69.89,99,96,1.63,overcast clouds
1707,Miraflores,MX,19.2167,-98.8083,58.03,88,82,2.04,broken clouds
1708,Boyolangu,ID,-8.1181,111.8935,84.99,68,37,7.45,light rain
1709,Tambo,PE,-14.8,-73.9167,38.59,72,100,1.36,light rain
1710,Bafq,IR,31.6128,55.4107,63.84,45,0,2.42,clear sky
1711,Gasa,PS,31.5,34.4667,73.89,58,50,1.59,scattered clouds
1712,Balurghat,IN,25.2167,88.7667,81.01,33,0,3.71,clear sky
1713,Yarkovo,RU,57.4028,67.0786,19.96,79,100,8.14,overcast clouds
1714,Ilhabela,BR,-23.7781,-45.3581,71.8,92,100,8.25,overcast clouds
1715,Killam,CA,52.7834,-111.8518,6.39,85,95,4.61,overcast clouds
1716,Chebenki,RU,51.9337,55.7077,10.15,95,91,5.3,overcast clouds
1717,Haverfordwest,GB,51.8017,-4.9691,48.16,89,75,1.01,broken clouds
1718,Albury,AU,-36.0833,146.9167,73.31,89,100,9.22,light rain
1719,Mudon,MM,16.2578,97.7164,86.23,61,98,2.08,overcast clouds
1720,Maridi,SS,4.9158,29.4742,86.5,31,12,5.84,few clouds
1721,Kirensk,RU,57.7853,108.1119,14.27,98,98,1.86,overcast clouds
1722,Ati,TD,13.2154,18.3353,83.57,14,100,13.33,overcast clouds
1723,Severomuysk,RU,56.1481,113.4267,-7.78,84,85,0.45,overcast clouds
1724,Nieuw Amsterdam,SR,5.8833,-55.0833,78.03,92,99,7.2,overcast clouds
1725,Bang Sai,TH,14.2124,100.4966,87.01,70,100,5.64,overcast clouds
1726,Huntsville,US,34.7304,-86.5861,41.2,72,1,1.99,clear sky
1727,Mamit,IN,23.9333,92.4833,76.03,47,0,2.3,haze
1728,Miandoab,IR,36.9694,46.1027,55.78,45,28,8.66,scattered clouds
1729,Santa Maria Del Oro,MX,25.9333,-105.3667,51.04,66,8,6.11,clear sky
1730,Newala,TZ,-10.9431,39.2787,91.4,29,6,5.53,clear sky
1731,Rey Bouba,CM,8.6724,14.1786,89.31,21,1,2.15,clear sky
1732,Maxixe,MZ,-23.8597,35.3472,80.42,57,40,6.91,scattered clouds
1733,Kalloni,GR,39.2328,26.2081,58.95,89,100,12.33,overcast clouds
1734,Kedgwick,CA,47.6446,-67.3434,25.02,82,96,10.42,overcast clouds
1735,Kofele,ET,7.0667,38.7833,63.07,44,6,3.11,clear sky
1736,Winneba,GH,5.3511,-0.6231,79.27,77,28,4.34,scattered clouds
1737,Tharad,IN,24.3961,71.6267,85.98,24,15,7.99,few clouds
